DB,Site,Name,Preferred,Cal_yr_BP,Age_Old,Age_Yng,Max_Elev,Min_Elev,Midpoint,Relative,Use_Relative
71,68,Pluvial Lake Railroad,Y,0,0,0,,,,0,Y
72,69,Pluvial Lake Reveille,Y,21000,22000,21000,1512,,,3,Y
72,69,Pluvial Lake Reveille,Y,15500,16800,14100,1512,,,4,Y
72,69,Pluvial Lake Reveille,Y,11493,12755,10231,,,,0,Y
72,69,Pluvial Lake Reveille,Y,0,0,0,,,,0,Y
73,70,Pluvial Lake Rhodes,Y,21000,22000,21000,1351,,,3,Y
73,70,Pluvial Lake Rhodes,Y,15500,16800,14100,1351,,,4,Y
73,70,Pluvial Lake Rhodes,Y,11493,12755,10231,,,,0,Y
73,70,Pluvial Lake Rhodes,Y,0,0,0,,,,0,Y
74,71,Pluvial Lake Spring,Y,21000,22000,21000,1759,,,3,Y
74,71,Pluvial Lake Spring,Y,15500,16800,14100,1759,,,4,Y
74,71,Pluvial Lake Spring,Y,11493,12755,10231,,,,0,Y
74,71,Pluvial Lake Spring,Y,0,0,0,,,,0,Y
75,72,Pluvial Lake Surprise ,Y,21000,22000,21000,1567,,,3,Y
75,72,Pluvial Lake Surprise ,Y,15500,16800,14100,1567,,,4,Y
75,72,Pluvial Lake Surprise ,Y,11493,12755,10231,,,,0,Y
75,72,Pluvial Lake Surprise ,Y,0,0,0,,,,0,Y
76,73,Pluvial Lake Toiyabe,Y,21000,22000,21000,1702,,,3,Y
76,73,Pluvial Lake Toiyabe,Y,15500,16800,14100,1702,,,4,Y
76,73,Pluvial Lake Toiyabe,Y,11493,12755,10231,,,,0,Y
76,73,Pluvial Lake Toiyabe,Y,0,0,0,,,,0,Y
77,74,Pluvial Lake Tonopah,Y,21000,22000,21000,1463,,,3,Y
77,74,Pluvial Lake Tonopah,Y,15500,16800,14100,1463,,,4,Y
77,74,Pluvial Lake Tonopah,Y,11493,12755,10231,,,,0,Y
77,74,Pluvial Lake Tonopah,Y,0,0,0,,,,0,Y
78,75,Pluvial Lake Waring,Y,21000,22000,21000,1761,,,3,Y
78,75,Pluvial Lake Waring,Y,15500,16800,14100,1761,,,4,Y
78,75,Pluvial Lake Waring,Y,11493,12755,10231,,,,0,Y
78,75,Pluvial Lake Waring,Y,0,0,0,,,,0,Y
79,76,Pluvial Lake Warner,Y,21000,22000,21000,1457,,,3,Y
79,76,Pluvial Lake Warner,Y,15500,16800,14100,1457,,,4,Y
79,76,Pluvial Lake Warner,Y,11493,12755,10231,,,,0,Y
79,76,Pluvial Lake Warner,Y,0,0,0,,,,0,Y
80,77,Pyramid Lake,Y,28341,28520,28173,1230,1230,1230,13,N
80,77,Pyramid Lake,Y,23142,23301,22976,1230,1230,1230,13,N
80,77,Pyramid Lake,Y,20042,20163,19922,1230,1230,1230,13,N
80,77,Pyramid Lake,Y,19781,19904,19642,1230,1230,1230,13,N
80,77,Pyramid Lake,Y,19170,19270,19036,1230,1230,1230,13,N
80,77,Pyramid Lake,Y,18761,18837,18688,1230,1230,1230,13,N
80,77,Pyramid Lake,Y,17003,17126,16883,1230,1230,1230,13,N
80,77,Pyramid Lake,Y,16698,16991,16382,1339,1312,1339,18,N
80,77,Pyramid Lake,Y,15475,15800,15150,1339,1339,1339,18,N
80,77,Pyramid Lake,Y,14745,15122,14379,1339,1321,1339,18,N
80,77,Pyramid Lake,Y,14085,14730,13440,1230,1190,1202,13,N
80,77,Pyramid Lake,Y,13200,13640,12760,1235,1190,1202,14,N
80,77,Pyramid Lake,Y,12840,12880,12800,1212,1212,1212,16,N
80,77,Pyramid Lake,Y,12695,13404,11986,1234,1212,1223,17,N
80,77,Pyramid Lake,Y,11600,12030,11170,1234,1179,1206.5,15,N
80,77,Pyramid Lake,Y,11210,11700,10720,1204,1176,1190,9,N
80,77,Pyramid Lake,Y,10908,11310,10506,1169,1154,1161.5,4,N
80,77,Pyramid Lake,Y,10435,10575,10295,1157,1150,1153.5,3,N
80,77,Pyramid Lake,Y,9860,10160,9560,1177,1168,1172.5,6,N
80,77,Pyramid Lake,Y,8810,8980,8640,1207,1189,1198,12,N
80,77,Pyramid Lake,Y,8190,8330,8050,1202,1189,1195.5,11,N
80,77,Pyramid Lake,Y,7855,7950,7760,1189,1177,1183,7,N
80,77,Pyramid Lake,Y,7627,7777,7477,1177,1100,1138.5,1,N
80,77,Pyramid Lake,Y,4830,5030,4630,1187,1100,1143.5,2,N
80,77,Pyramid Lake,Y,3895,4060,3730,1187,1187,1187,8,N
80,77,Pyramid Lake,Y,2780,2850,2710,1195,1187,1191,10,N
80,77,Pyramid Lake,Y,-50,-50,-50,1162,1162,1162,5,N
81,78,Rainbow Lake (Beartooths),Y,17900,,,0.188571844,-2.270601632,-1.041014894,,N
81,78,Rainbow Lake (Beartooths),Y,17850,,,0.188571844,-2.266152688,-1.038790422,,N
81,78,Rainbow Lake (Beartooths),Y,17800,,,0.188571844,-2.261724564,-1.03657636,,N
81,78,Rainbow Lake (Beartooths),Y,17750,,,0.188571844,-1.926658178,-0.869043167,,N
81,78,Rainbow Lake (Beartooths),Y,17700,,,0.188571844,-1.591873564,-0.70165086,,N
81,78,Rainbow Lake (Beartooths),Y,17650,,,0.188571844,-1.257357796,-0.534392976,,N
81,78,Rainbow Lake (Beartooths),Y,17600,,,0.188571844,-1.253765553,-0.532596855,,N
81,78,Rainbow Lake (Beartooths),Y,17550,,,0.188571844,-1.250163739,-0.530795947,,N
81,78,Rainbow Lake (Beartooths),Y,17500,,,0.111260008,-1.172774963,-0.530757477,,N
81,78,Rainbow Lake (Beartooths),Y,17450,,,0.03867936,-1.126005034,-0.543662837,,N
81,78,Rainbow Lake (Beartooths),Y,17400,,,-0.048399883,-1.129771412,-0.589085648,,N
81,78,Rainbow Lake (Beartooths),Y,17350,,,-0.106396843,-1.33288028,-0.719638562,,N
81,78,Rainbow Lake (Beartooths),Y,17300,,,-0.052997602,-1.272967673,-0.662982638,,N
81,78,Rainbow Lake (Beartooths),Y,17250,,,0.034081641,-1.126582983,-0.546250671,,N
81,78,Rainbow Lake (Beartooths),Y,17200,,,0.150282305,-0.859985557,-0.354851626,,N
81,78,Rainbow Lake (Beartooths),Y,17150,,,0.097797404,-0.91415847,-0.408180533,,N
81,78,Rainbow Lake (Beartooths),Y,17100,,,0.078759294,-0.885779943,-0.403510324,,N
81,78,Rainbow Lake (Beartooths),Y,17050,,,0.097867426,-0.811918554,-0.357025564,,N
81,78,Rainbow Lake (Beartooths),Y,17000,,,0.079308307,-0.864751945,-0.392721819,,N
81,78,Rainbow Lake (Beartooths),Y,16950,,,-0.095840942,-1.339361523,-0.717601233,,N
81,78,Rainbow Lake (Beartooths),Y,16900,,,-0.200013714,-1.594802652,-0.897408183,,N
81,78,Rainbow Lake (Beartooths),Y,16850,,,-0.246853106,-1.776670434,-1.01176177,,N
81,78,Rainbow Lake (Beartooths),Y,16800,,,-0.325453883,-2.118413054,-1.221933469,,N
81,78,Rainbow Lake (Beartooths),Y,16750,,,-0.437315593,-2.523459035,-1.480387314,,N
81,78,Rainbow Lake (Beartooths),Y,16700,,,-0.37052277,-2.280829952,-1.325676361,,N
81,78,Rainbow Lake (Beartooths),Y,16650,,,-0.116378223,-1.519541215,-0.817959719,,N
81,78,Rainbow Lake (Beartooths),Y,16600,,,0.099656259,-0.952088021,-0.426215881,,N
81,78,Rainbow Lake (Beartooths),Y,16550,,,0.169928256,-0.891004244,-0.360537994,,N
81,78,Rainbow Lake (Beartooths),Y,16500,,,0.090897686,-0.99829429,-0.453698302,,N
81,78,Rainbow Lake (Beartooths),Y,16450,,,0.058418698,-1.018734016,-0.480157659,,N
81,78,Rainbow Lake (Beartooths),Y,16400,,,-0.006381916,-1.057929444,-0.53215568,,N
81,78,Rainbow Lake (Beartooths),Y,16350,,,-0.037995662,-1.059335571,-0.548665617,,N
81,78,Rainbow Lake (Beartooths),Y,16300,,,-0.166734898,-1.189625668,-0.678180283,,N
81,78,Rainbow Lake (Beartooths),Y,16250,,,-0.476210008,-2.103434746,-1.289822377,,N
81,78,Rainbow Lake (Beartooths),Y,16200,,,-0.554131837,-2.542994724,-1.548563281,,N
81,78,Rainbow Lake (Beartooths),Y,16150,,,-0.664451439,-3.231432538,-1.947941988,,N
81,78,Rainbow Lake (Beartooths),Y,16100,,,-0.579129431,-3.115516321,-1.847322876,,N
81,78,Rainbow Lake (Beartooths),Y,16050,,,-0.679912242,-3.501563304,-2.090737773,,N
81,78,Rainbow Lake (Beartooths),Y,16000,,,-0.628963344,-3.492307735,-2.06063554,,N
81,78,Rainbow Lake (Beartooths),Y,15950,,,-0.67040902,-3.69070424,-2.18055663,,N
81,78,Rainbow Lake (Beartooths),Y,15900,,,-0.527379114,-3.26275709,-1.895068102,,N
81,78,Rainbow Lake (Beartooths),Y,15850,,,-0.448149223,-2.770234744,-1.609191983,,N
81,78,Rainbow Lake (Beartooths),Y,15800,,,-0.258873232,-2.025408078,-1.142140655,,N
81,78,Rainbow Lake (Beartooths),Y,15750,,,-0.266178597,-1.848491766,-1.057335181,,N
81,78,Rainbow Lake (Beartooths),Y,15700,,,-0.296767771,-1.842820449,-1.06979411,,N
81,78,Rainbow Lake (Beartooths),Y,15650,,,-0.327273224,-1.883841247,-1.105557235,,N
81,78,Rainbow Lake (Beartooths),Y,15600,,,-0.349666256,-1.913507198,-1.131586727,,N
81,78,Rainbow Lake (Beartooths),Y,15550,,,-0.395402215,-1.929468861,-1.162435538,,N
81,78,Rainbow Lake (Beartooths),Y,15500,,,-0.495470795,-2.047766194,-1.271618494,,N
81,78,Rainbow Lake (Beartooths),Y,15450,,,-0.572114558,-2.249174542,-1.41064455,,N
81,78,Rainbow Lake (Beartooths),Y,15400,,,-0.625342548,-2.464371378,-1.544856963,,N
81,78,Rainbow Lake (Beartooths),Y,15350,,,-0.624163782,-2.692955528,-1.658559655,,N
81,78,Rainbow Lake (Beartooths),Y,15300,,,-0.622968385,-2.805491613,-1.714229999,,N
81,78,Rainbow Lake (Beartooths),Y,15250,,,-0.567816332,-2.862060506,-1.714938419,,N
81,78,Rainbow Lake (Beartooths),Y,15200,,,-0.51273091,-2.895160463,-1.703945686,,N
81,78,Rainbow Lake (Beartooths),Y,15150,,,-0.403953785,-2.849280696,-1.62661724,,N
81,78,Rainbow Lake (Beartooths),Y,15100,,,-0.402979838,-3.03026213,-1.716620984,,N
81,78,Rainbow Lake (Beartooths),Y,15050,,,-0.402008591,-3.118774722,-1.760391656,,N
81,78,Rainbow Lake (Beartooths),Y,15000,,,-0.525683463,-3.387988419,-1.956835941,,N
81,78,Rainbow Lake (Beartooths),Y,14950,,,-0.648939309,-3.587840637,-2.118389973,,N
81,78,Rainbow Lake (Beartooths),Y,14900,,,-0.789330608,-3.78763747,-2.288484039,,N
81,78,Rainbow Lake (Beartooths),Y,14850,,,-0.847993983,-3.783689385,-2.315841684,,N
81,78,Rainbow Lake (Beartooths),Y,14800,,,-0.870322698,-3.677861532,-2.274092115,,N
81,78,Rainbow Lake (Beartooths),Y,14750,,,-0.851954832,-3.470308122,-2.161131477,,N
81,78,Rainbow Lake (Beartooths),Y,14700,,,-0.861476199,-3.364640981,-2.11305859,,N
81,78,Rainbow Lake (Beartooths),Y,14650,,,-0.853710894,-3.259060311,-2.056385602,,N
81,78,Rainbow Lake (Beartooths),Y,14600,,,-0.886514122,-3.255287792,-2.070900957,,N
81,78,Rainbow Lake (Beartooths),Y,14550,,,-0.931531416,-3.251539233,-2.091535325,,N
81,78,Rainbow Lake (Beartooths),Y,14500,,,-0.999739253,-3.34940124,-2.174570247,,N
81,78,Rainbow Lake (Beartooths),Y,14450,,,-1.050596255,-3.447243681,-2.248919968,,N
81,78,Rainbow Lake (Beartooths),Y,14400,,,-1.112362488,-3.646591033,-2.37947676,,N
81,78,Rainbow Lake (Beartooths),Y,14350,,,-1.150846259,-3.744296945,-2.447571602,,N
81,78,Rainbow Lake (Beartooths),Y,14300,,,-1.212584597,-3.943448505,-2.578016551,,N
81,78,Rainbow Lake (Beartooths),Y,14250,,,-1.251018496,-4.041017349,-2.646017923,,N
81,78,Rainbow Lake (Beartooths),Y,14200,,,-1.289448364,-4.1385619,-2.714005132,,N
81,78,Rainbow Lake (Beartooths),Y,14150,,,-1.281347493,-4.033232655,-2.657290074,,N
81,78,Rainbow Lake (Beartooths),Y,14100,,,-1.232780535,-3.82657941,-2.529679973,,N
81,78,Rainbow Lake (Beartooths),Y,14050,,,-1.160959686,-3.518660776,-2.339810231,,N
81,78,Rainbow Lake (Beartooths),Y,14000,,,-1.100647144,-3.210910898,-2.155779021,,N
81,78,Rainbow Lake (Beartooths),Y,13950,,,-1.063524672,-3.004604039,-2.034064355,,N
81,78,Rainbow Lake (Beartooths),Y,13900,,,-1.04958616,-2.89967901,-1.974632585,,N
81,78,Rainbow Lake (Beartooths),Y,13850,,,-1.070583686,-2.997315226,-2.033949456,,N
81,78,Rainbow Lake (Beartooths),Y,13800,,,-1.080373341,-3.094944353,-2.087658847,,N
81,78,Rainbow Lake (Beartooths),Y,13750,,,-1.091201028,-3.293729049,-2.192465039,,N
81,78,Rainbow Lake (Beartooths),Y,13700,,,-1.067921601,-3.391246096,-2.229583848,,N
81,78,Rainbow Lake (Beartooths),Y,13650,,,-1.056140691,-3.48873782,-2.272439256,,N
81,78,Rainbow Lake (Beartooths),Y,13600,,,-1.077802199,-3.586112334,-2.331957266,,N
81,78,Rainbow Lake (Beartooths),Y,13550,,,-1.110546946,-3.683464517,-2.397005732,,N
81,78,Rainbow Lake (Beartooths),Y,13500,,,-1.17728555,-3.88180105,-2.5295433,,N
81,78,Rainbow Lake (Beartooths),Y,13450,,,-1.243695543,-4.079987444,-2.661841493,,N
81,78,Rainbow Lake (Beartooths),Y,13400,,,-1.309986588,-4.278118529,-2.794052559,,N
81,78,Rainbow Lake (Beartooths),Y,13350,,,-1.342116894,-4.375195492,-2.858656193,,N
81,78,Rainbow Lake (Beartooths),Y,13300,,,-1.340220788,-4.371092974,-2.855656881,,N
81,78,Rainbow Lake (Beartooths),Y,13250,,,-1.304616587,-4.265320649,-2.784968618,,N
81,78,Rainbow Lake (Beartooths),Y,13200,,,-1.269118736,-4.157914528,-2.713516632,,N
81,78,Rainbow Lake (Beartooths),Y,13150,,,-1.233727237,-4.048952364,-2.6413398,,N
81,78,Rainbow Lake (Beartooths),Y,13100,,,-1.265721824,-4.139646552,-2.702684188,,N
81,78,Rainbow Lake (Beartooths),Y,13050,,,-1.264040033,-4.130304127,-2.69717208,,N
81,78,Rainbow Lake (Beartooths),Y,13000,,,-1.22873758,-4.021497206,-2.625117393,,N
81,78,Rainbow Lake (Beartooths),Y,12950,,,-1.193043025,-3.911961875,-2.55250245,,N
81,78,Rainbow Lake (Beartooths),Y,12900,,,-1.190822654,-3.902176809,-2.546499732,,N
81,78,Rainbow Lake (Beartooths),Y,12850,,,-1.188893265,-3.893206886,-2.541050076,,N
81,78,Rainbow Lake (Beartooths),Y,12800,,,-1.164476785,-3.785247182,-2.474861983,,N
81,78,Rainbow Lake (Beartooths),Y,12750,,,-1.107195465,-3.579625051,-2.343410258,,N
81,78,Rainbow Lake (Beartooths),Y,12700,,,-1.061119443,-3.375397387,-2.218258415,,N
81,78,Rainbow Lake (Beartooths),Y,12650,,,-1.037090697,-3.268769579,-2.152930138,,N
81,78,Rainbow Lake (Beartooths),Y,12600,,,-1.067868291,-3.357397394,-2.212632843,,N
81,78,Rainbow Lake (Beartooths),Y,12550,,,-1.13126058,-3.544013625,-2.337637102,,N
81,78,Rainbow Lake (Beartooths),Y,12500,,,-1.183321079,-3.730788167,-2.457054623,,N
81,78,Rainbow Lake (Beartooths),Y,12450,,,-1.191700364,-3.723852699,-2.457776531,,N
81,78,Rainbow Lake (Beartooths),Y,12400,,,-1.135658903,-3.523521242,-2.329590072,,N
81,78,Rainbow Lake (Beartooths),Y,12350,,,-1.047417532,-3.226226691,-2.136822111,,N
81,78,Rainbow Lake (Beartooths),Y,12300,,,-0.970320013,-3.026033245,-1.998176629,,N
81,78,Rainbow Lake (Beartooths),Y,12250,,,-0.925987653,-2.923167385,-1.924577519,,N
81,78,Rainbow Lake (Beartooths),Y,12200,,,-0.924286627,-2.916555838,-1.920421233,,N
81,78,Rainbow Lake (Beartooths),Y,12150,,,-0.964968636,-3.005896725,-1.985432681,,N
81,78,Rainbow Lake (Beartooths),Y,12100,,,-1.05817649,-3.287116033,-2.172646262,,N
81,78,Rainbow Lake (Beartooths),Y,12050,,,-1.119300385,-3.47193898,-2.295619682,,N
81,78,Rainbow Lake (Beartooths),Y,12000,,,-1.148576691,-3.560649526,-2.354613109,,N
81,78,Rainbow Lake (Beartooths),Y,11950,,,-1.115014679,-3.45799968,-2.286507179,,N
81,78,Rainbow Lake (Beartooths),Y,11900,,,-1.092254551,-3.355423231,-2.223838891,,N
81,78,Rainbow Lake (Beartooths),Y,11850,,,-1.08982809,-3.348122685,-2.218975387,,N
81,78,Rainbow Lake (Beartooths),Y,11800,,,-1.118576323,-3.43620362,-2.277389972,,N
81,78,Rainbow Lake (Beartooths),Y,11750,,,-1.136465499,-3.524072413,-2.330268956,,N
81,78,Rainbow Lake (Beartooths),Y,11700,,,-1.114064643,-3.421706699,-2.267885671,,N
81,78,Rainbow Lake (Beartooths),Y,11650,,,-1.07198893,-3.224790803,-2.148389867,,N
81,78,Rainbow Lake (Beartooths),Y,11600,,,-1.0104738,-2.933614695,-1.972044247,,N
81,78,Rainbow Lake (Beartooths),Y,11550,,,-0.97991647,-2.737763681,-1.858840075,,N
81,78,Rainbow Lake (Beartooths),Y,11500,,,-0.988866504,-2.731317871,-1.860092188,,N
81,78,Rainbow Lake (Beartooths),Y,11450,,,-1.006830685,-2.819686206,-1.913258446,,N
81,78,Rainbow Lake (Beartooths),Y,11400,,,-0.994728488,-2.813831392,-1.90427994,,N
81,78,Rainbow Lake (Beartooths),Y,11350,,,-0.933316873,-2.559330678,-1.746323776,,N
81,78,Rainbow Lake (Beartooths),Y,11300,,,-0.893474191,-2.308142087,-1.600808139,,N
81,78,Rainbow Lake (Beartooths),Y,11250,,,-0.854184375,-2.038715604,-1.446449989,,N
81,78,Rainbow Lake (Beartooths),Y,11200,,,-0.85560862,-1.930374224,-1.392991422,,N
81,78,Rainbow Lake (Beartooths),Y,11150,,,-0.819137448,-1.813026048,-1.316081748,,N
81,78,Rainbow Lake (Beartooths),Y,11100,,,-0.783086235,-1.734363966,-1.258725101,,N
81,78,Rainbow Lake (Beartooths),Y,11050,,,-0.709161902,-1.619023565,-1.164092733,,N
81,78,Rainbow Lake (Beartooths),Y,11000,,,-0.65206007,-1.498224914,-1.075142492,,N
81,78,Rainbow Lake (Beartooths),Y,10950,,,-0.586413924,-1.412517367,-0.999465646,,N
81,78,Rainbow Lake (Beartooths),Y,10900,,,-0.531466444,-1.358141472,-0.944803958,,N
81,78,Rainbow Lake (Beartooths),Y,10850,,,-0.487185555,-1.316356288,-0.901770922,,N
81,78,Rainbow Lake (Beartooths),Y,10800,,,-0.470223966,-1.2873135,-0.878768733,,N
81,78,Rainbow Lake (Beartooths),Y,10750,,,-0.442671797,-1.24012848,-0.841400138,,N
81,78,Rainbow Lake (Beartooths),Y,10700,,,-0.415131637,-1.193093532,-0.804112585,,N
81,78,Rainbow Lake (Beartooths),Y,10650,,,-0.387603487,-1.173643923,-0.780623705,,N
81,78,Rainbow Lake (Beartooths),Y,10600,,,-0.370734314,-1.172484675,-0.771609494,,N
81,78,Rainbow Lake (Beartooths),Y,10550,,,-0.343266057,-1.153299124,-0.74828259,,N
81,78,Rainbow Lake (Beartooths),Y,10500,,,-0.315723638,-1.133843401,-0.72478352,,N
81,78,Rainbow Lake (Beartooths),Y,10450,,,-0.288131223,-1.147040955,-0.717586089,,N
81,78,Rainbow Lake (Beartooths),Y,10400,,,-0.271071784,-1.177944609,-0.724508197,,N
81,78,Rainbow Lake (Beartooths),Y,10350,,,-0.237456448,-1.241617951,-0.7395372,,N
81,78,Rainbow Lake (Beartooths),Y,10300,,,-0.23831059,-1.391510052,-0.814910321,,N
81,78,Rainbow Lake (Beartooths),Y,10250,,,-0.256988621,-1.663076516,-0.960032569,,N
81,78,Rainbow Lake (Beartooths),Y,10200,,,-0.275636695,-1.901220628,-1.088428662,,N
81,78,Rainbow Lake (Beartooths),Y,10150,,,-0.276357344,-2.019569883,-1.147963614,,N
81,78,Rainbow Lake (Beartooths),Y,10100,,,-0.252996705,-2.018598159,-1.135797432,,N
81,78,Rainbow Lake (Beartooths),Y,10050,,,-0.246163875,-2.017647107,-1.131905491,,N
81,78,Rainbow Lake (Beartooths),Y,10000,,,-0.221616096,-1.899081928,-1.060349012,,N
81,78,Rainbow Lake (Beartooths),Y,9950,,,-0.203288295,-1.777855702,-0.990571998,,N
81,78,Rainbow Lake (Beartooths),Y,9900,,,-0.202624319,-1.773984882,-0.9883046,,N
81,78,Rainbow Lake (Beartooths),Y,9850,,,-0.219648974,-1.887726741,-1.053687857,,N
81,78,Rainbow Lake (Beartooths),Y,9800,,,-0.236638666,-2.001165732,-1.118902199,,N
81,78,Rainbow Lake (Beartooths),Y,9750,,,-0.253501234,-2.148381248,-1.200941241,,N
81,78,Rainbow Lake (Beartooths),Y,9700,,,-0.270338598,-2.295273414,-1.282806006,,N
81,78,Rainbow Lake (Beartooths),Y,9650,,,-0.287149434,-2.441844325,-1.364496879,,N
81,78,Rainbow Lake (Beartooths),Y,9600,,,-0.286389447,-2.436972242,-1.361680845,,N
81,78,Rainbow Lake (Beartooths),Y,9550,,,-0.285626092,-2.432178221,-1.358902157,,N
81,78,Rainbow Lake (Beartooths),Y,9500,,,-0.284860554,-2.427588644,-1.356224599,,N
81,78,Rainbow Lake (Beartooths),Y,9450,,,-0.284094144,-2.423199649,-1.353646896,,N
81,78,Rainbow Lake (Beartooths),Y,9400,,,-0.283352731,-2.419046387,-1.351199559,,N
81,78,Rainbow Lake (Beartooths),Y,9350,,,-0.2826532,-2.415104856,-1.348879028,,N
81,78,Rainbow Lake (Beartooths),Y,9300,,,-0.28199555,-2.411335396,-1.346665473,,N
81,78,Rainbow Lake (Beartooths),Y,9250,,,-0.281354645,-2.407658214,-1.344506429,,N
81,78,Rainbow Lake (Beartooths),Y,9200,,,-0.306742751,-2.403973219,-1.355357985,,N
81,78,Rainbow Lake (Beartooths),Y,9150,,,-0.332071451,-2.400278231,-1.366174841,,N
81,78,Rainbow Lake (Beartooths),Y,9100,,,-0.35733973,-2.39657616,-1.376957945,,N
81,78,Rainbow Lake (Beartooths),Y,9050,,,-0.382377912,-2.392866992,-1.387622452,,N
81,78,Rainbow Lake (Beartooths),Y,9000,,,-0.407358363,-2.389156633,-1.398257498,,N
81,78,Rainbow Lake (Beartooths),Y,8950,,,-0.458004225,-2.385369321,-1.421686773,,N
81,78,Rainbow Lake (Beartooths),Y,8900,,,-0.482631566,-2.381438709,-1.432035138,,N
81,78,Rainbow Lake (Beartooths),Y,8850,,,-0.507156438,-2.377366096,-1.442261267,,N
81,78,Rainbow Lake (Beartooths),Y,8800,,,-0.505856714,-2.373223076,-1.439539895,,N
81,78,Rainbow Lake (Beartooths),Y,8750,,,-0.479041371,-2.313464549,-1.39625296,,N
81,78,Rainbow Lake (Beartooths),Y,8700,,,-0.512398851,-2.476467145,-1.494432998,,N
81,78,Rainbow Lake (Beartooths),Y,8650,,,-0.563058319,-2.722596715,-1.642827517,,N
81,78,Rainbow Lake (Beartooths),Y,8600,,,-0.681841101,-3.107150847,-1.894495974,,N
81,78,Rainbow Lake (Beartooths),Y,8550,,,-0.740326168,-3.268300698,-2.004313433,,N
81,78,Rainbow Lake (Beartooths),Y,8500,,,-0.789310247,-3.262695746,-2.026002996,,N
81,78,Rainbow Lake (Beartooths),Y,8450,,,-0.795514259,-3.173791571,-1.984652915,,N
81,78,Rainbow Lake (Beartooths),Y,8400,,,-0.80165164,-3.0850096,-1.94333062,,N
81,78,Rainbow Lake (Beartooths),Y,8350,,,-0.817041385,-3.161907436,-1.98947441,,N
81,78,Rainbow Lake (Beartooths),Y,8300,,,-0.832395213,-3.238629545,-2.035512379,,N
81,78,Rainbow Lake (Beartooths),Y,8250,,,-0.847731164,-3.315217015,-2.08147409,,N
81,78,Rainbow Lake (Beartooths),Y,8200,,,-0.803743812,-3.226955373,-2.015349593,,N
81,78,Rainbow Lake (Beartooths),Y,8150,,,-0.742648886,-3.056838501,-1.899743694,,N
81,78,Rainbow Lake (Beartooths),Y,8100,,,-0.681657917,-2.887017338,-1.784337627,,N
81,78,Rainbow Lake (Beartooths),Y,8050,,,-0.638150421,-2.799646408,-1.718898415,,N
81,78,Rainbow Lake (Beartooths),Y,8000,,,-0.587290479,-2.79445817,-1.690874325,,N
81,78,Rainbow Lake (Beartooths),Y,7950,,,-0.536551466,-2.789282196,-1.662916831,,N
81,78,Rainbow Lake (Beartooths),Y,7900,,,-0.510610845,-2.784095398,-1.647353121,,N
81,78,Rainbow Lake (Beartooths),Y,7850,,,-0.526454876,-2.860027265,-1.693241071,,N
81,78,Rainbow Lake (Beartooths),Y,7800,,,-0.566672617,-2.935811289,-1.751241953,,N
81,78,Rainbow Lake (Beartooths),Y,7750,,,-0.606819371,-3.011472375,-1.809145873,,N
81,78,Rainbow Lake (Beartooths),Y,7700,,,-0.588453727,-2.92514744,-1.756800583,,N
81,78,Rainbow Lake (Beartooths),Y,7650,,,-0.504447237,-2.758403943,-1.63142559,,N
81,78,Rainbow Lake (Beartooths),Y,7600,,,-0.396423753,-2.591912808,-1.494168281,,N
81,78,Rainbow Lake (Beartooths),Y,7550,,,-0.329932028,-2.506373939,-1.418152983,,N
81,78,Rainbow Lake (Beartooths),Y,7500,,,-0.304827657,-2.50147807,-1.403152864,,N
81,78,Rainbow Lake (Beartooths),Y,7450,,,-0.344902838,-2.576569782,-1.46073631,,N
81,78,Rainbow Lake (Beartooths),Y,7400,,,-0.384903527,-2.651657549,-1.518280538,,N
81,78,Rainbow Lake (Beartooths),Y,7350,,,-0.465648757,-2.806313183,-1.63598097,,N
81,78,Rainbow Lake (Beartooths),Y,7300,,,-0.546024792,-2.959596159,-1.752810475,,N
81,78,Rainbow Lake (Beartooths),Y,7250,,,-0.62625913,-3.111756995,-1.869008063,,N
81,78,Rainbow Lake (Beartooths),Y,7200,,,-0.66553274,-3.183246101,-1.924389421,,N
81,78,Rainbow Lake (Beartooths),Y,7150,,,-0.704517376,-3.253717202,-1.979117289,,N
81,78,Rainbow Lake (Beartooths),Y,7100,,,-0.702982221,-3.245486391,-1.974234306,,N
81,78,Rainbow Lake (Beartooths),Y,7050,,,-0.70145226,-3.237273904,-1.969363082,,N
81,78,Rainbow Lake (Beartooths),Y,7000,,,-0.659401684,-3.150301193,-1.904851438,,N
81,78,Rainbow Lake (Beartooths),Y,6950,,,-0.657882097,-3.142042405,-1.899962251,,N
81,78,Rainbow Lake (Beartooths),Y,6900,,,-0.656369322,-3.133741536,-1.895055429,,N
81,78,Rainbow Lake (Beartooths),Y,6850,,,-0.654863359,-3.125474138,-1.890168749,,N
81,78,Rainbow Lake (Beartooths),Y,6800,,,-0.653353797,-3.117181722,-1.88526776,,N
81,78,Rainbow Lake (Beartooths),Y,6750,,,-0.674987865,-3.108924803,-1.891956334,,N
81,78,Rainbow Lake (Beartooths),Y,6700,,,-0.736429025,-3.17712813,-1.956778577,,N
81,78,Rainbow Lake (Beartooths),Y,6650,,,-0.797736379,-3.245065289,-2.021400834,,N
81,78,Rainbow Lake (Beartooths),Y,6600,,,-0.835765579,-3.312720767,-2.074243173,,N
81,78,Rainbow Lake (Beartooths),Y,6550,,,-0.833853159,-3.303670745,-2.068761952,,N
